,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
2566,2566,Chambre dans Appart / Terrasse - Metro D,18529551,Isabelle,2014-07-21,"Lyon, France","Moi c’est Isa j’ai la cinquantaine j’occupe toute l’année ce bel appartement en rez-de-jardin - terrasse avec mes deux chats ; 
Je propose à une autre femme - je n’accepte pas d’homme seul - mais j’étudie toutes les demandes particulières de la part d’un couple de femmes ou homme/femme pour plusieurs nuits - la jouissance de la cuisine ouverte sur le séjour, la salle de bain, les toilettes et de ma terrasse.",within an hour,1.0,t,,1.0,1.0,t,8e Arrondissement,45.73865,4.88485,Private room in condo,Private room,1,1.0,1.0,1.0,66.0,1,1125,1,1,1125,1125,1.0,1125.0,29,55,85,360,43,13,3,2024-12-08,4.95,4.95,5.0,4.98,6938812948787,f,1,0,0,0,0.5
2616,2616,Appartement croix rousse magnifique vue sur Lyon,5595417,Isabelle,2013-03-24,"Lyon, France","Je suis formatrice en entreprise sophrologue attachée au bien être, à la nature.",within an hour,1.0,t,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.77634,4.83627,Entire condo,Entire home/apt,4,1.0,2.0,3.0,80.0,3,60,3,365,60,365,20.2,74.5,6,35,56,289,120,12,0,2024-09-04,4.89,4.84,4.87,4.83,6938424530202,f,1,1,1,0,1.41
2765,2765,"T1bis de 32m² tout équipé, Lyon 8",160631871,Isabelle,2017-11-29,"L'Isle-d'Abeau, France",.,,,f,8th Arrondissement,1.0,1.0,t,8e Arrondissement,45.73134,4.85447,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,45.0,15,150,15,15,150,150,15.0,150.0,0,0,0,74,24,0,0,2023-10-16,4.75,4.54,4.92,4.38,6938812981847,f,1,1,1,0,0.28
2912,2912,Canut de 70m2 au coeur de la Croix-Rousse,13195642,Sandrine,2014-03-16,"Lyon, France","Lyonnaise d'adoption depuis 7 ans, j'aime beaucoup cette ville et tout particulièrement le quartier de la Croix Rousse vivant et populaire. Je vous accueille à mon domicile... pendant que vous êtes chez moi, je serai en visite ailleurs...peut-être chez vous….
Bienvenue!",within a day,1.0,f,4th Arrondissement,1.0,1.0,t,4e Arrondissement,45.775,4.83574,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,90.0,2,1125,1,2,1125,1125,2.0,1125.0,3,5,18,64,15,3,0,2024-11-03,4.8,4.53,4.67,4.8,6938413352537,f,1,1,1,0,0.53
3030,3030,Appartement Chic et Cozy en plein centre de Lyon,60653158,Adrian,2016-02-27,"Lyon, France",,,,f,1st Arrondissement,2.0,2.0,f,1er Arrondissement,45.76768,4.83464,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2018-04-30,5.0,4.5,4.5,5.0,,f,1,1,1,0,0.02
3124,3124,grande chambre sur les pentes de la Croix Rousse,103688060,Isabelle,2016-11-14,"Lyon, France",,within an hour,1.0,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76903,4.83196,Private room in rental unit,Private room,2,1.0,1.0,2.0,35.0,5,30,5,5,30,30,5.0,30.0,14,33,51,120,32,6,0,2024-05-10,4.75,4.69,4.94,4.94,,f,1,0,0,0,0.4
3371,3371,Joli appartement  3 chambres coeur Brotteaux,10503655,Isabelle,2013-12-08,"Lyon, France",,within a day,1.0,f,6th Arrondissement,1.0,3.0,f,6e Arrondissement,45.76752,4.8589,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,260.0,3,7,3,3,7,7,3.0,7.0,15,32,52,206,2,0,0,2019-07-04,5.0,5.0,5.0,5.0,6938612655269,f,1,1,1,0,0.03
3533,3533,38m2 chaleureux à 1min de la Place des Terreaux,210141621,Pablo,2018-08-17,"Lyon, France",,,,f,1st Arrondissement,1.0,1.0,f,1er Arrondissement,45.76652,4.83142,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,3,0,0,2019-12-08,5.0,4.33,5.0,5.0,,f,1,1,1,0,0.04
3542,3542,"Centre ville, terrasse avec belle vue",226183201,Isabelle,2018-11-17,"Lyon, France",,within an hour,1.0,f,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75822,4.85562,Entire rental unit,Entire home/apt,4,,1.0,,,3,7,3,3,7,7,3.0,7.0,2,2,2,2,29,8,1,2024-12-08,4.93,4.93,5.0,4.83,6938313006928,f,1,1,1,0,0.41
3984,3984,Appartement à une station de tram de la Part-Dieu,131330862,Isabelle,2017-05-21,"Saint-Étienne, France",,,,f,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75483,4.87189,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2019-06-10,5.0,5.0,5.0,5.0,,t,1,1,1,0,0.01
4028,4028,LYON 80 m2-VUE IMPRENABLE-2 MIN MÉTRO-5 PERSONNES,108673313,Isabelle,2016-12-27,"Lyon, France",,,,f,9th Arrondissement,2.0,2.0,f,9e Arrondissement,45.78753,4.80269,Entire condo,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,6,0,0,2019-12-08,5.0,4.83,5.0,5.0,,f,1,1,1,0,0.09
4087,4087,Petit studio proximité Gare Part Dieu,15988851,Isabelle,2014-05-26,"St-Genis-Laval, France","J'ai 53 ans, Je suis mariée, née à Paris, j'habite à Lyon depuis 1998 et je suis la maman de Clément. Après avoir vécu à Londres j'ai une expérience professionnelle variée et je suis aujourd'hui conseillère VAE (validation de l'expérience). J'ai pour loisirs :  le Théâtre, le chant et les voyages.",,,f,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.7577,4.86899,Entire rental unit,Entire home/apt,1,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
4160,4160,La Suite en Rose - Spa privative - Brotteaux,283303426,Sandrine,2019-08-06,,,within a few hours,1.0,f,6th Arrondissement,1.0,1.0,t,6e Arrondissement,45.7696,4.86103,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,191.0,2,1125,2,2,1125,1125,2.0,1125.0,26,56,73,73,39,2,0,2024-04-29,4.59,4.9,4.59,4.79,6938612729208,f,1,1,1,0,0.62
4231,4231,"Studio impeccable & cosy ""suite d'hôtel""",14185009,Isabelle,2014-04-12,"Lyon, France","Bienvenue à Lyon._x000D_
_x000D_
Welcome in Lyon.",,,f,,2.0,4.0,f,2e Arrondissement,45.76474,4.83656,Entire rental unit,Entire home/apt,1,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2019-10-19,4.8,5.0,5.0,5.0,,f,2,2,2,0,0.08
4290,4290,Appartement chaleureux avec cachet plein centre,10647373,Isabelle,2013-12-16,"Couffouleux, France",,,,f,1st Arrondissement,1.0,3.0,t,1er Arrondissement,45.76662,4.83122,Entire rental unit,Entire home/apt,5,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,4,0,0,2019-12-08,5.0,4.5,4.75,5.0,,t,1,1,1,0,0.06
4455,4455,Le Berthelo,170974249,Isabelle,2018-01-31,"Lyon, France","Bonjour, Je voyage depuis longtemps avec airbnb. J'ai décidé de devenir hôte à mon tour quand mes deux enfants sont partis faire leurs études loin de Lyon.
 Au plaisir de vous rencontrer. isabelle",,,f,7th Arrondissement,1.0,2.0,t,7e Arrondissement,45.74565,4.83858,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2019-12-01,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.02
4529,4529,T3 cosy  accès facile voiture/centre ville,81288655,Isabelle,2016-07-02,"Lyon, France","Lyonnaise d'adoption et charmée par cette ville,  je ne manquerai pas de vous guider pour la découvrir. Curieuse de nouvelles découvertes, je partage avec plaisir les conseils de mes hôtes ",,,f,8th Arrondissement,1.0,1.0,t,8e Arrondissement,45.73829,4.86393,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2020-01-19,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.03
4590,4590,"Calme et confort au coeur du Vieux-Lyon, petit-dej",138528684,Sandrine,2017-07-04,,,within an hour,1.0,t,5th Arrondissement,1.0,1.0,t,5e Arrondissement,45.75584,4.82376,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,77.0,2,28,2,2,1125,1125,2.0,1125.0,26,51,81,354,300,53,2,2024-11-24,4.86,4.91,4.94,4.94,6938512761404,f,1,1,1,0,4.9
4698,4698,"Charmant T1,  à 2 min à pied du métro B et Trams",195856184,Isabelle,2018-06-15,"Lyon, France",,,,f,,1.0,1.0,t,7e Arrondissement,45.733681,4.835276,Entire rental unit,Entire home/apt,2,,,,,2,15,2,2,1125,1125,2.0,1125.0,0,0,0,0,167,4,0,2024-01-10,4.63,4.75,4.86,4.71,6938713063632,t,1,1,1,0,2.84
4725,4725,"Appartement façon suite d'hôtel, place Carnot",14185009,Isabelle,2014-04-12,"Lyon, France","Bienvenue à Lyon._x000D_
_x000D_
Welcome in Lyon.",,,f,,2.0,4.0,f,2e Arrondissement,45.74994,4.82605,Entire rental unit,Entire home/apt,2,,,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,2,0,0,2020-06-22,4.5,5.0,5.0,5.0,,f,2,2,2,0,0.03
4743,4743,COSY APARTMENT IN THE HEART OF LYON,338550222,Pablo,2020-02-24,,,,,f,,1.0,1.0,f,2e Arrondissement,45.75762,4.83482,Private room in rental unit,Private room,2,,1.0,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,0,,,,,,,t,1,0,0,0,
4956,4956,Large luxury designer duplex with parking and AC,69417594,Sandrine,2016-04-28,"Lyon, France",Sandrine,within an hour,1.0,t,,1.0,1.0,t,1er Arrondissement,45.77387,4.82862,Entire loft,Entire home/apt,2,1.0,1.0,1.0,160.0,2,1125,2,2,1125,1125,2.0,1125.0,19,39,66,311,157,34,2,2024-12-08,4.96,4.88,4.9,4.92,6938412880997,f,1,1,1,0,3.0
5448,5448,Lyon: studio calme plein centre,233676032,Isabelle,2019-01-01,"Écully, France",,within an hour,1.0,t,,1.0,1.0,t,9e Arrondissement,45.77411,4.80768,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,60,2,2,1125,1125,2.0,1125.0,12,12,12,116,65,18,1,2024-12-08,4.68,4.68,4.78,4.77,6938912991520,t,1,1,1,0,1.58
5474,5474,Duplex de charme Lyon 1er,329552289,Sandrine,2020-01-21,"Bonnefamille, France",,within an hour,1.0,f,,2.0,2.0,t,1er Arrondissement,45.76795,4.83634,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,42.0,90,300,90,90,300,300,90.0,300.0,26,53,83,358,7,0,0,2023-08-13,4.86,5.0,4.86,4.86,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.18
5621,5621,Vert d eau Vieux Lyon#,32063864,Isabelle,2015-04-27,"Vienne, France","Lyonnaise j ai plaisir à vous accueillir dans notre merveilleuse ville des lumières pour profiter de sa grande gastronomie et de sa belle culture dans ce charmant logement situé dans le vieux Lyon , quartier st Georges , superbement bien placé pour découvrir Lyon du centre ville jusqu au quartier confluence . ",,,f,,1.0,1.0,f,5e Arrondissement,45.75353,4.82323,Entire rental unit,Entire home/apt,2,,1.0,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,12,0,0,2022-05-27,4.75,5.0,4.58,4.67,6938513101694,f,1,1,1,0,0.32
5838,5838,Superbe appartement  à Lyon,479855073,Sandrine,2022-09-17,"Décines-Charpieu, France","Chers voyageurs, LA CONCIERGERIE DE L'EST propose un accueil à la mesure de chacun de nos voyageurs. 
Toujours disponibles et soucieuses de vous faire passer le meilleur séjour possible dans notre ville. 
Contactez-nous pour préparer votre séjour ! Au plaisir de vous accueillir !",,,f,,18.0,25.0,t,6e Arrondissement,45.76998,4.86191,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,126.0,2,365,2,2,365,365,2.0,365.0,16,32,62,226,108,32,1,2024-11-30,4.94,4.94,4.94,4.78,6938613189264,f,1,1,1,0,2.95
6113,6113,Lyon Croix Rousse  Charmant Canut au calme,455799935,Isabelle,2022-04-24,,,within an hour,1.0,t,,1.0,1.0,t,4e Arrondissement,45.77947,4.83437,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,59.0,2,300,2,4,300,300,2.3,300.0,11,31,37,37,32,8,0,2024-11-11,4.84,4.78,4.94,5.0,6938413271967,t,1,1,1,0,1.01
6223,6223,Appartement au cœur du centre historique lyonnais.,66917382,Sandrine,2016-04-12,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,1er Arrondissement,45.7685300288007,4.8289904370904,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,95.0,2,365,2,2,365,365,2.0,365.0,2,2,2,17,71,30,0,2024-11-13,4.94,4.86,4.94,4.97,6938113318174,f,1,1,1,0,2.4
6357,6357,Lyon-Bellecour ! Bed&Breakfast très cosy,34189758,Isabelle,2015-05-25,"Lyon, France","Lyonnaise, je suis née et vis toujours au sein de l'immeuble dans lequel je vous accueille. Après 30 ans d'une carrière d'infirmière, j'ai ouvert ce Bed&Breakfast en 2011 ainsi qu'une salle de conférences/séminaires réservable à la même adresse. En parallèle de ces deux activités de location, je suis gérante d'une entreprise de restauration et distribue mes productions principalement sur la région  mais aussi sur toute la France. Je serai heureuse de vous les faire goûter si vous le souhaitez ! Vos chiens sont les bienvenus chez nous et trouveront gîte et couvert pour 10€/jour/chien.",,,f,,1.0,3.0,f,2e Arrondissement,45.754527258772,4.83200846137696,Private room in bed and breakfast,Private room,2,,1.0,,,4,5,4,4,5,5,4.0,5.0,23,53,83,358,0,0,0,,,,,,,f,1,0,0,0,
6388,6388,Lyon 1 chambre privée tout confort,459600527,Isabelle,2022-05-17,,,,,f,,2.0,2.0,f,3e Arrondissement,45.753494,4.8535921,Private room in casa particular,Private room,2,1.0,1.0,1.0,101.0,2,365,2,2,365,365,2.0,365.0,17,17,17,17,0,0,0,,,,,,,f,2,0,0,1,
6561,6561,Très bel appartement avec balcon,5269365,Adrian,2015-08-03,"Lyon, France",,,,f,,1.0,1.0,t,3e Arrondissement,45.7529201,4.8544377,Entire rental unit,Entire home/apt,3,,2.0,,,360,365,360,360,365,365,360.0,365.0,30,60,90,90,9,0,0,2022-11-20,4.67,4.56,5.0,4.89,6938313397601,f,1,1,1,0,0.34
6841,6841,Appartement Spacieux   2 chambres Parking privé,187158727,Isabelle,2018-04-30,"Lyon, France",,within an hour,1.0,t,,1.0,1.0,t,5e Arrondissement,45.75381,4.77818,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,90.0,2,14,2,2,14,14,2.0,14.0,19,46,76,76,39,18,3,2024-11-25,4.82,4.95,4.82,4.67,6938513467722,f,1,1,1,0,1.59
6933,6933,Central Confort - Free Parking,30467113,Isabelle,2015-04-02,"Lyon, France",,within an hour,1.0,,,4.0,6.0,t,6e Arrondissement,45.7677302,4.8428298,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,66.0,2,30,2,2,1125,1125,2.0,1125.0,17,35,57,162,25,14,3,2024-12-01,4.72,4.52,4.92,4.92,6938313027716,t,2,2,2,0,1.03
7077,7077,"chambres agréables et chaleureuses, accès commun",444444977,Isabelle,2022-02-10,"Lyon, France",,,,f,,1.0,1.0,f,9e Arrondissement,45.76945,4.79626,Private room in home,Private room,2,1.5,1.0,2.0,80.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,257,4,1,0,2024-03-17,4.75,5.0,5.0,4.5,,t,1,0,0,0,0.22
7593,7593,Canut centre croix-rousse,5337600,Sandrine,2013-03-05,"Lyon, France","Passionnée de voyages et de découvertes culturelles, j'aime rencontrer des gens venus des quatre coins de France, d'Europe ou du monde.
Mes loisirs sont la lecture, le cinéma, la cuisine ...",,,f,,1.0,1.0,t,4e Arrondissement,45.77567,4.82911,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,150.0,2,365,2,2,365,365,2.0,365.0,0,0,0,131,2,1,1,2024-12-08,5.0,5.0,5.0,5.0,6938413715890,f,1,1,1,0,0.16
7672,7672,Appartement avec vue,8533520,Sandrine,2013-08-30,"Lyon, France","Nous sommes une famille composée de 2 adultes et de 4 enfants âgés respectivement de 19,17,13 et 4 ans.Nous adorons voyager, parfois à deux ou accompagnés de certains enfants....Nous aimons découvrir de nouvelles villes européennes ou plus lointaines, nous balader en bord de mer ou en montagne.",within an hour,1.0,f,,1.0,2.0,t,1er Arrondissement,45.7698095,4.8262896,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,200.0,3,365,3,3,365,365,3.0,365.0,28,58,88,268,1,1,0,2024-06-04,5.0,5.0,5.0,5.0,6938113656981,f,1,1,1,0,0.15
